Carpark Code,Available Spaces,Carpark Open,Timestamp
GREENST,220,True,02-24 15:01:33
MINDENPL,0,True,02-24 15:01:33
PATRIOTICST,273,True,02-24 15:01:33
SANDST,154,True,02-24 15:01:33
PIERRD,647,True,02-24 15:01:33
LESJARDIN,392,True,02-24 15:01:33
TEST,100,True,02-24 15:01:33
CHARLESSTREET,0,True,02-24 15:06:41
LESJARDIN,387,True,02-24 15:06:41
TEST,100,True,02-24 15:06:41
GREENST,224,True,02-24 15:06:41
MINDENPL,0,True,02-24 15:06:41
PATRIOTICST,274,True,02-24 15:06:41
SANDST,158,True,02-24 15:06:41
PIERRD,649,True,02-24 15:06:41
CHARLESSTREET,0,True,02-24 15:11:45
GREENST,228,True,02-24 15:11:45
MINDENPL,0,True,02-24 15:11:45
PATRIOTICST,276,True,02-24 15:11:45
SANDST,160,True,02-24 15:11:45
PIERRD,652,True,02-24 15:11:45
LESJARDIN,385,True,02-24 15:11:45
TEST,100,True,02-24 15:11:45
CHARLESSTREET,0,True,02-24 15:16:41
TEST,100,True,02-24 15:16:41
LESJARDIN,387,True,02-24 15:16:41
GREENST,234,True,02-24 15:16:41
MINDENPL,0,True,02-24 15:16:41
PATRIOTICST,283,True,02-24 15:16:41
SANDST,157,True,02-24 15:16:41
PIERRD,652,True,02-24 15:16:41
CHARLESSTREET,0,True,02-24 15:21:24
GREENST,242,True,02-24 15:21:24
MINDENPL,0,True,02-24 15:21:24
PATRIOTICST,283,True,02-24 15:21:24
SANDST,160,True,02-24 15:21:24
PIERRD,654,True,02-24 15:21:24
TEST,100,True,02-24 15:21:24
LESJARDIN,385,True,02-24 15:21:24
CHARLESSTREET,0,True,02-24 15:26:48
TEST,100,True,02-24 15:26:48
GREENST,242,True,02-24 15:26:48
MINDENPL,0,True,02-24 15:26:48
PATRIOTICST,283,True,02-24 15:26:48
SANDST,172,True,02-24 15:26:48
PIERRD,650,True,02-24 15:26:48
LESJARDIN,389,True,02-24 15:26:48
CHARLESSTREET,0,True,02-24 15:31:50
GREENST,245,True,02-24 15:31:50
MINDENPL,0,True,02-24 15:31:50
PATRIOTICST,285,True,02-24 15:31:50
SANDST,173,True,02-24 15:31:50
PIERRD,652,True,02-24 15:31:50
TEST,100,True,02-24 15:31:50
LESJARDIN,387,True,02-24 15:31:50
CHARLESSTREET,0,True,02-24 15:36:44
LESJARDIN,383,True,02-24 15:36:44
TEST,100,True,02-24 15:36:44
GREENST,244,True,02-24 15:36:44
MINDENPL,0,True,02-24 15:36:44
PATRIOTICST,284,True,02-24 15:36:44
SANDST,176,True,02-24 15:36:44
PIERRD,651,True,02-24 15:36:44
CHARLESSTREET,0,True,02-24 15:41:49
GREENST,246,True,02-24 15:41:49
MINDENPL,7,True,02-24 15:41:49
PATRIOTICST,283,True,02-24 15:41:49
SANDST,169,True,02-24 15:41:49
PIERRD,656,True,02-24 15:41:49
TEST,100,True,02-24 15:41:49
LESJARDIN,387,True,02-24 15:41:49
CHARLESSTREET,0,True,02-24 15:46:52
TEST,100,True,02-24 15:46:52
GREENST,251,True,02-24 15:46:52
MINDENPL,8,True,02-24 15:46:52
PATRIOTICST,286,True,02-24 15:46:52
SANDST,178,True,02-24 15:46:52
PIERRD,655,True,02-24 15:46:52
LESJARDIN,390,True,02-24 15:46:52
CHARLESSTREET,0,True,02-24 15:51:47
GREENST,253,True,02-24 15:51:47
MINDENPL,6,True,02-24 15:51:47
PATRIOTICST,288,True,02-24 15:51:47
SANDST,184,True,02-24 15:51:47
PIERRD,653,True,02-24 15:51:47
TEST,100,True,02-24 15:51:47
LESJARDIN,391,True,02-24 15:51:47
CHARLESSTREET,0,True,02-24 15:56:52
GREENST,254,True,02-24 15:56:52
MINDENPL,0,True,02-24 15:56:52
PATRIOTICST,292,True,02-24 15:56:52
SANDST,188,True,02-24 15:56:52
PIERRD,651,True,02-24 15:56:52
TEST,100,True,02-24 15:56:52
LESJARDIN,393,True,02-24 15:56:52
CHARLESSTREET,0,True,02-24 16:01:54
GREENST,254,True,02-24 16:01:54
MINDENPL,4,True,02-24 16:01:54
PATRIOTICST,294,True,02-24 16:01:54
SANDST,197,True,02-24 16:01:54
PIERRD,652,True,02-24 16:01:54
TEST,100,True,02-24 16:01:54
LESJARDIN,394,True,02-24 16:01:54
CHARLESSTREET,0,True,02-24 16:06:49
TEST,100,True,02-24 16:06:49
GREENST,253,True,02-24 16:06:49
MINDENPL,4,True,02-24 16:06:49
PATRIOTICST,294,True,02-24 16:06:49
SANDST,205,True,02-24 16:06:49
PIERRD,653,True,02-24 16:06:49
LESJARDIN,395,True,02-24 16:06:49
CHARLESSTREET,0,True,02-24 16:11:55
GREENST,253,True,02-24 16:11:55
MINDENPL,0,True,02-24 16:11:55
PATRIOTICST,295,True,02-24 16:11:55
SANDST,209,True,02-24 16:11:55
PIERRD,655,True,02-24 16:11:55
TEST,100,True,02-24 16:11:55
LESJARDIN,395,True,02-24 16:11:55
CHARLESSTREET,0,True,02-24 16:16:51
TEST,100,True,02-24 16:16:51
GREENST,245,True,02-24 16:16:51
MINDENPL,0,True,02-24 16:16:51
PATRIOTICST,296,True,02-24 16:16:51
SANDST,224,True,02-24 16:16:51
PIERRD,657,True,02-24 16:16:51
LESJARDIN,393,True,02-24 16:16:51
CHARLESSTREET,0,True,02-24 16:21:44
GREENST,247,True,02-24 16:21:44
MINDENPL,0,True,02-24 16:21:44
PATRIOTICST,294,True,02-24 16:21:44
SANDST,230,True,02-24 16:21:44
PIERRD,658,True,02-24 16:21:44
LESJARDIN,391,True,02-24 16:21:44
TEST,100,True,02-24 16:21:44
CHARLESSTREET,0,True,02-24 16:26:52
GREENST,245,True,02-24 16:26:52
MINDENPL,0,True,02-24 16:26:52
PATRIOTICST,295,True,02-24 16:26:52
SANDST,243,True,02-24 16:26:52
PIERRD,662,True,02-24 16:26:52
TEST,100,True,02-24 16:26:52
LESJARDIN,390,True,02-24 16:26:52
CHARLESSTREET,0,True,02-24 16:31:48
GREENST,243,True,02-24 16:31:48
MINDENPL,4,True,02-24 16:31:48
PATRIOTICST,292,True,02-24 16:31:48
SANDST,250,True,02-24 16:31:48
PIERRD,665,True,02-24 16:31:48
TEST,100,True,02-24 16:31:48
LESJARDIN,396,True,02-24 16:31:48
CHARLESSTREET,0,True,02-24 16:36:45
TEST,100,True,02-24 16:36:45
GREENST,247,True,02-24 16:36:45
MINDENPL,9,True,02-24 16:36:45
PATRIOTICST,293,True,02-24 16:36:45
SANDST,270,True,02-24 16:36:45
PIERRD,665,True,02-24 16:36:45
LESJARDIN,396,True,02-24 16:36:45
CHARLESSTREET,0,True,02-24 16:41:51
GREENST,249,True,02-24 16:41:51
MINDENPL,9,True,02-24 16:41:51
PATRIOTICST,295,True,02-24 16:41:51
SANDST,279,True,02-24 16:41:51
PIERRD,667,True,02-24 16:41:51
TEST,100,True,02-24 16:41:51
LESJARDIN,394,True,02-24 16:41:51
CHARLESSTREET,0,True,02-24 16:46:53
GREENST,254,True,02-24 16:46:53
MINDENPL,8,True,02-24 16:46:53
PATRIOTICST,295,True,02-24 16:46:53
SANDST,288,True,02-24 16:46:53
PIERRD,672,True,02-24 16:46:53
TEST,100,True,02-24 16:46:53
LESJARDIN,394,True,02-24 16:46:53
CHARLESSTREET,0,True,02-24 16:51:48
GREENST,254,True,02-24 16:51:48
MINDENPL,0,True,02-24 16:51:48
PATRIOTICST,293,True,02-24 16:51:48
SANDST,294,True,02-24 16:51:48
PIERRD,674,True,02-24 16:51:48
TEST,100,True,02-24 16:51:48
LESJARDIN,396,True,02-24 16:51:48
CHARLESSTREET,0,True,02-24 16:56:53
GREENST,259,True,02-24 16:56:53
MINDENPL,0,True,02-24 16:56:53
PATRIOTICST,294,True,02-24 16:56:53
SANDST,302,True,02-24 16:56:53
PIERRD,674,True,02-24 16:56:53
TEST,100,True,02-24 16:56:53
LESJARDIN,396,True,02-24 16:56:53
CHARLESSTREET,0,True,02-24 17:01:59
GREENST,264,True,02-24 17:01:59
MINDENPL,0,True,02-24 17:01:59
PATRIOTICST,293,True,02-24 17:01:59
SANDST,312,True,02-24 17:01:59
PIERRD,676,True,02-24 17:01:59
LESJARDIN,395,True,02-24 17:01:59
TEST,100,True,02-24 17:01:59
CHARLESSTREET,0,True,02-24 17:06:55
GREENST,263,True,02-24 17:06:55
MINDENPL,0,True,02-24 17:06:55
PATRIOTICST,291,True,02-24 17:06:55
SANDST,327,True,02-24 17:06:55
PIERRD,678,True,02-24 17:06:55
TEST,100,True,02-24 17:06:55
LESJARDIN,399,True,02-24 17:06:55
CHARLESSTREET,0,True,02-24 17:11:47
GREENST,263,True,02-24 17:11:47
MINDENPL,0,True,02-24 17:11:47
PATRIOTICST,292,True,02-24 17:11:47
SANDST,341,True,02-24 17:11:47
PIERRD,678,True,02-24 17:11:47
TEST,100,True,02-24 17:11:47
LESJARDIN,402,True,02-24 17:11:47
CHARLESSTREET,0,True,02-24 17:16:52
TEST,100,True,02-24 17:16:52
GREENST,263,True,02-24 17:16:52
MINDENPL,0,True,02-24 17:16:52
PATRIOTICST,294,True,02-24 17:16:52
SANDST,346,True,02-24 17:16:52
PIERRD,681,True,02-24 17:16:52
LESJARDIN,403,True,02-24 17:16:52
CHARLESSTREET,0,True,02-24 17:21:45
GREENST,263,True,02-24 17:21:45
MINDENPL,3,True,02-24 17:21:45
PATRIOTICST,295,True,02-24 17:21:45
SANDST,346,True,02-24 17:21:45
PIERRD,682,True,02-24 17:21:45
TEST,100,True,02-24 17:21:45
LESJARDIN,399,True,02-24 17:21:45
CHARLESSTREET,0,True,02-24 17:26:48
GREENST,270,True,02-24 17:26:48
MINDENPL,6,True,02-24 17:26:48
PATRIOTICST,292,True,02-24 17:26:48
SANDST,356,True,02-24 17:26:48
PIERRD,681,True,02-24 17:26:48
TEST,100,True,02-24 17:26:48
LESJARDIN,402,True,02-24 17:26:48
CHARLESSTREET,0,True,02-24 17:31:50
GREENST,270,True,02-24 17:31:50
MINDENPL,11,True,02-24 17:31:50
PATRIOTICST,290,True,02-24 17:31:50
SANDST,366,True,02-24 17:31:50
PIERRD,681,True,02-24 17:31:50
TEST,100,True,02-24 17:31:50
LESJARDIN,403,True,02-24 17:31:50
CHARLESSTREET,0,True,02-24 17:36:53
GREENST,274,True,02-24 17:36:53
MINDENPL,14,True,02-24 17:36:53
PATRIOTICST,292,True,02-24 17:36:53
SANDST,368,True,02-24 17:36:53
PIERRD,683,True,02-24 17:36:53
TEST,100,True,02-24 17:36:53
LESJARDIN,404,True,02-24 17:36:53
CHARLESSTREET,0,True,02-24 17:41:57
GREENST,277,True,02-24 17:41:57
MINDENPL,19,True,02-24 17:41:57
PATRIOTICST,292,True,02-24 17:41:57
SANDST,371,True,02-24 17:41:57
PIERRD,687,True,02-24 17:41:57
LESJARDIN,404,True,02-24 17:41:57
TEST,100,True,02-24 17:41:57
CHARLESSTREET,0,True,02-24 17:46:49
TEST,100,True,02-24 17:46:49
GREENST,279,True,02-24 17:46:49
MINDENPL,19,True,02-24 17:46:49
PATRIOTICST,291,True,02-24 17:46:49
SANDST,369,True,02-24 17:46:49
PIERRD,690,True,02-24 17:46:49
LESJARDIN,397,True,02-24 17:46:49
CHARLESSTREET,0,True,02-24 17:51:53
GREENST,279,True,02-24 17:51:53
MINDENPL,20,True,02-24 17:51:53
PATRIOTICST,285,True,02-24 17:51:53
SANDST,369,True,02-24 17:51:53
PIERRD,693,True,02-24 17:51:53
TEST,100,True,02-24 17:51:53
LESJARDIN,396,True,02-24 17:51:53
CHARLESSTREET,0,True,02-24 17:56:51
TEST,100,True,02-24 17:56:51
GREENST,277,True,02-24 17:56:51
MINDENPL,16,True,02-24 17:56:51
PATRIOTICST,282,True,02-24 17:56:51
SANDST,371,True,02-24 17:56:51
PIERRD,695,True,02-24 17:56:51
LESJARDIN,403,True,02-24 17:56:51
CHARLESSTREET,0,True,02-24 18:01:54
GREENST,275,True,02-24 18:01:54
MINDENPL,12,True,02-24 18:01:54
PATRIOTICST,277,True,02-24 18:01:54
SANDST,375,True,02-24 18:01:54
PIERRD,696,True,02-24 18:01:54
TEST,100,True,02-24 18:01:54
LESJARDIN,405,True,02-24 18:01:54
CHARLESSTREET,0,True,02-24 18:06:50
GREENST,280,True,02-24 18:06:50
MINDENPL,14,True,02-24 18:06:50
PATRIOTICST,268,True,02-24 18:06:50
SANDST,376,True,02-24 18:06:50
PIERRD,695,True,02-24 18:06:50
TEST,100,True,02-24 18:06:50
LESJARDIN,409,True,02-24 18:06:50
CHARLESSTREET,0,True,02-24 18:12:04
GREENST,278,True,02-24 18:12:04
MINDENPL,14,True,02-24 18:12:04
PATRIOTICST,266,True,02-24 18:12:04
SANDST,372,True,02-24 18:12:04
PIERRD,696,True,02-24 18:12:04
LESJARDIN,410,True,02-24 18:12:04
TEST,100,True,02-24 18:12:04
CHARLESSTREET,0,True,02-24 18:17:07
GREENST,279,True,02-24 18:17:07
MINDENPL,6,True,02-24 18:17:07
PATRIOTICST,268,True,02-24 18:17:07
SANDST,370,True,02-24 18:17:07
PIERRD,697,True,02-24 18:17:07
LESJARDIN,407,True,02-24 18:17:07
TEST,100,True,02-24 18:17:07
CHARLESSTREET,0,True,02-24 18:22:11
GREENST,275,True,02-24 18:22:11
MINDENPL,5,True,02-24 18:22:11
PATRIOTICST,266,True,02-24 18:22:11
SANDST,370,True,02-24 18:22:11
PIERRD,698,True,02-24 18:22:11
LESJARDIN,410,True,02-24 18:22:11
TEST,100,True,02-24 18:22:11
CHARLESSTREET,0,True,02-24 18:26:56
GREENST,279,True,02-24 18:26:56
MINDENPL,5,True,02-24 18:26:56
PATRIOTICST,265,True,02-24 18:26:56
SANDST,373,True,02-24 18:26:56
PIERRD,695,True,02-24 18:26:56
TEST,100,True,02-24 18:26:56
LESJARDIN,413,True,02-24 18:26:56
CHARLESSTREET,0,True,02-24 18:31:48
GREENST,278,True,02-24 18:31:48
MINDENPL,5,True,02-24 18:31:48
PATRIOTICST,263,True,02-24 18:31:48
SANDST,373,True,02-24 18:31:48
PIERRD,696,True,02-24 18:31:48
TEST,100,True,02-24 18:31:48
LESJARDIN,413,True,02-24 18:31:48
CHARLESSTREET,0,True,02-24 18:36:54
GREENST,280,True,02-24 18:36:54
MINDENPL,3,True,02-24 18:36:54
PATRIOTICST,261,True,02-24 18:36:54
SANDST,376,True,02-24 18:36:54
PIERRD,696,True,02-24 18:36:54
TEST,100,True,02-24 18:36:54
LESJARDIN,412,True,02-24 18:36:54
CHARLESSTREET,0,True,02-24 18:41:59
GREENST,280,True,02-24 18:41:59
MINDENPL,3,True,02-24 18:41:59
PATRIOTICST,260,True,02-24 18:41:59
SANDST,371,True,02-24 18:41:59
PIERRD,695,True,02-24 18:41:59
LESJARDIN,408,True,02-24 18:41:59
TEST,100,True,02-24 18:41:59
CHARLESSTREET,0,True,02-24 18:47:12
GREENST,277,True,02-24 18:47:12
MINDENPL,3,True,02-24 18:47:12
PATRIOTICST,261,True,02-24 18:47:12
SANDST,372,True,02-24 18:47:12
PIERRD,695,True,02-24 18:47:12
TEST,100,True,02-24 18:47:12
LESJARDIN,406,True,02-24 18:47:12
CHARLESSTREET,0,True,02-24 18:52:08
GREENST,272,True,02-24 18:52:08
MINDENPL,0,True,02-24 18:52:08
PATRIOTICST,261,True,02-24 18:52:08
SANDST,371,True,02-24 18:52:08
PIERRD,697,True,02-24 18:52:08
LESJARDIN,406,True,02-24 18:52:08
TEST,100,True,02-24 18:52:08
CHARLESSTREET,0,True,02-24 18:57:13
GREENST,264,True,02-24 18:57:13
MINDENPL,0,True,02-24 18:57:13
PATRIOTICST,262,True,02-24 18:57:13
SANDST,368,True,02-24 18:57:13
PIERRD,696,True,02-24 18:57:13
TEST,100,True,02-24 18:57:13
LESJARDIN,402,True,02-24 18:57:13
CHARLESSTREET,0,True,02-24 19:01:48
GREENST,259,True,02-24 19:01:48
MINDENPL,0,True,02-24 19:01:48
PATRIOTICST,261,True,02-24 19:01:48
SANDST,367,True,02-24 19:01:48
PIERRD,695,True,02-24 19:01:48
TEST,100,True,02-24 19:01:48
LESJARDIN,399,True,02-24 19:01:48
CHARLESSTREET,0,True,02-24 19:07:11
GREENST,257,True,02-24 19:07:11
MINDENPL,0,True,02-24 19:07:11
PATRIOTICST,258,True,02-24 19:07:11
SANDST,359,True,02-24 19:07:11
PIERRD,693,True,02-24 19:07:11
TEST,100,True,02-24 19:07:11
LESJARDIN,392,True,02-24 19:07:11
CHARLESSTREET,0,True,02-24 19:12:14
GREENST,257,True,02-24 19:12:14
MINDENPL,0,True,02-24 19:12:14
PATRIOTICST,257,True,02-24 19:12:14
SANDST,356,True,02-24 19:12:14
PIERRD,693,True,02-24 19:12:14
TEST,100,True,02-24 19:12:14
LESJARDIN,388,True,02-24 19:12:14
CHARLESSTREET,0,True,02-24 19:17:17
GREENST,247,True,02-24 19:17:17
MINDENPL,0,True,02-24 19:17:17
PATRIOTICST,258,True,02-24 19:17:17
SANDST,353,True,02-24 19:17:17
PIERRD,695,True,02-24 19:17:17
TEST,100,True,02-24 19:17:17
LESJARDIN,388,True,02-24 19:17:17
CHARLESSTREET,0,True,02-24 19:22:00
GREENST,239,True,02-24 19:22:00
MINDENPL,0,True,02-24 19:22:00
PATRIOTICST,259,True,02-24 19:22:00
SANDST,355,True,02-24 19:22:00
PIERRD,693,True,02-24 19:22:00
LESJARDIN,384,True,02-24 19:22:00
TEST,100,True,02-24 19:22:00
CHARLESSTREET,0,True,02-24 19:27:12
GREENST,235,True,02-24 19:27:12
MINDENPL,0,True,02-24 19:27:12
PATRIOTICST,260,True,02-24 19:27:12
SANDST,350,True,02-24 19:27:12
PIERRD,693,True,02-24 19:27:12
TEST,100,True,02-24 19:27:12
LESJARDIN,387,True,02-24 19:27:12
CHARLESSTREET,0,True,02-24 19:32:14
GREENST,232,True,02-24 19:32:14
MINDENPL,0,True,02-24 19:32:14
PATRIOTICST,259,True,02-24 19:32:14
SANDST,348,True,02-24 19:32:14
PIERRD,693,True,02-24 19:32:14
TEST,100,True,02-24 19:32:14
LESJARDIN,383,True,02-24 19:32:14
CHARLESSTREET,0,True,02-24 19:37:17
GREENST,228,True,02-24 19:37:17
MINDENPL,0,True,02-24 19:37:17
PATRIOTICST,259,True,02-24 19:37:17
SANDST,347,True,02-24 19:37:17
PIERRD,693,True,02-24 19:37:17
TEST,100,True,02-24 19:37:17
LESJARDIN,377,True,02-24 19:37:17
CHARLESSTREET,0,True,02-24 19:42:20
GREENST,225,True,02-24 19:42:20
MINDENPL,0,True,02-24 19:42:20
PATRIOTICST,260,True,02-24 19:42:20
SANDST,348,True,02-24 19:42:20
PIERRD,693,True,02-24 19:42:20
LESJARDIN,371,True,02-24 19:42:20
TEST,100,True,02-24 19:42:20
CHARLESSTREET,0,True,02-24 19:47:15
GREENST,223,True,02-24 19:47:15
MINDENPL,0,True,02-24 19:47:15
PATRIOTICST,257,True,02-24 19:47:15
SANDST,346,True,02-24 19:47:15
PIERRD,693,True,02-24 19:47:15
TEST,100,True,02-24 19:47:15
LESJARDIN,368,True,02-24 19:47:15
CHARLESSTREET,0,True,02-24 19:52:18
GREENST,224,True,02-24 19:52:18
MINDENPL,0,True,02-24 19:52:18
PATRIOTICST,254,True,02-24 19:52:18
SANDST,347,True,02-24 19:52:18
PIERRD,695,True,02-24 19:52:18
TEST,100,True,02-24 19:52:18
LESJARDIN,366,True,02-24 19:52:18
CHARLESSTREET,0,True,02-24 19:57:11
GREENST,218,True,02-24 19:57:11
MINDENPL,0,True,02-24 19:57:11
PATRIOTICST,253,True,02-24 19:57:11
SANDST,348,True,02-24 19:57:11
PIERRD,694,True,02-24 19:57:11
TEST,100,True,02-24 19:57:11
LESJARDIN,373,True,02-24 19:57:11
CHARLESSTREET,0,True,02-24 20:02:16
GREENST,219,True,02-24 20:02:16
MINDENPL,0,True,02-24 20:02:16
PATRIOTICST,252,True,02-24 20:02:16
SANDST,346,True,02-24 20:02:16
PIERRD,694,True,02-24 20:02:16
TEST,100,True,02-24 20:02:16
LESJARDIN,374,True,02-24 20:02:16
CHARLESSTREET,0,True,02-24 20:07:19
GREENST,218,True,02-24 20:07:19
MINDENPL,0,True,02-24 20:07:19
PATRIOTICST,253,True,02-24 20:07:19
SANDST,343,True,02-24 20:07:19
PIERRD,694,True,02-24 20:07:19
TEST,100,True,02-24 20:07:19
LESJARDIN,376,True,02-24 20:07:19
CHARLESSTREET,0,True,02-24 20:12:21
GREENST,220,True,02-24 20:12:21
MINDENPL,0,True,02-24 20:12:21
PATRIOTICST,255,True,02-24 20:12:21
SANDST,345,True,02-24 20:12:21
PIERRD,694,True,02-24 20:12:21
LESJARDIN,376,True,02-24 20:12:21
TEST,100,True,02-24 20:12:21
CHARLESSTREET,0,True,02-24 20:17:17
GREENST,218,True,02-24 20:17:17
MINDENPL,0,True,02-24 20:17:17
PATRIOTICST,256,True,02-24 20:17:17
SANDST,343,True,02-24 20:17:17
PIERRD,692,True,02-24 20:17:17
TEST,100,True,02-24 20:17:17
LESJARDIN,378,True,02-24 20:17:17
CHARLESSTREET,0,True,02-24 20:22:12
GREENST,215,True,02-24 20:22:12
MINDENPL,0,True,02-24 20:22:12
PATRIOTICST,259,True,02-24 20:22:12
SANDST,344,True,02-24 20:22:12
PIERRD,691,True,02-24 20:22:12
TEST,100,True,02-24 20:22:12
LESJARDIN,379,True,02-24 20:22:12
CHARLESSTREET,0,True,02-24 20:27:17
GREENST,209,True,02-24 20:27:17
MINDENPL,0,True,02-24 20:27:17
PATRIOTICST,260,True,02-24 20:27:17
SANDST,346,True,02-24 20:27:17
PIERRD,692,True,02-24 20:27:17
TEST,100,True,02-24 20:27:17
LESJARDIN,380,True,02-24 20:27:17
CHARLESSTREET,0,True,02-24 20:32:19
GREENST,210,True,02-24 20:32:19
MINDENPL,0,True,02-24 20:32:19
PATRIOTICST,263,True,02-24 20:32:19
SANDST,348,True,02-24 20:32:19
PIERRD,693,True,02-24 20:32:19
TEST,100,True,02-24 20:32:19
LESJARDIN,378,True,02-24 20:32:19
CHARLESSTREET,0,True,02-24 20:37:15
GREENST,209,True,02-24 20:37:15
MINDENPL,0,True,02-24 20:37:15
PATRIOTICST,265,True,02-24 20:37:15
SANDST,344,True,02-24 20:37:15
PIERRD,691,True,02-24 20:37:15
TEST,100,True,02-24 20:37:15
LESJARDIN,381,True,02-24 20:37:15
CHARLESSTREET,0,True,02-24 20:42:20
GREENST,209,True,02-24 20:42:20
MINDENPL,0,True,02-24 20:42:20
PATRIOTICST,265,True,02-24 20:42:20
SANDST,346,True,02-24 20:42:20
PIERRD,692,True,02-24 20:42:20
TEST,100,True,02-24 20:42:20
LESJARDIN,378,True,02-24 20:42:20
CHARLESSTREET,0,True,02-24 20:47:22
GREENST,206,True,02-24 20:47:22
MINDENPL,0,True,02-24 20:47:22
PATRIOTICST,270,True,02-24 20:47:22
SANDST,345,True,02-24 20:47:22
PIERRD,693,True,02-24 20:47:22
LESJARDIN,382,True,02-24 20:47:22
TEST,100,True,02-24 20:47:22
CHARLESSTREET,0,True,02-24 20:52:27
GREENST,206,True,02-24 20:52:27
MINDENPL,0,True,02-24 20:52:27
PATRIOTICST,269,True,02-24 20:52:27
SANDST,345,True,02-24 20:52:27
PIERRD,693,True,02-24 20:52:27
LESJARDIN,382,True,02-24 20:52:27
TEST,100,True,02-24 20:52:27
CHARLESSTREET,0,True,02-24 20:57:13
GREENST,206,True,02-24 20:57:13
MINDENPL,0,True,02-24 20:57:13
PATRIOTICST,271,True,02-24 20:57:13
SANDST,345,True,02-24 20:57:13
PIERRD,691,True,02-24 20:57:13
TEST,100,True,02-24 20:57:13
LESJARDIN,381,True,02-24 20:57:13
CHARLESSTREET,0,True,02-24 21:02:16
GREENST,207,True,02-24 21:02:16
MINDENPL,3,True,02-24 21:02:16
PATRIOTICST,273,True,02-24 21:02:16
SANDST,345,True,02-24 21:02:16
PIERRD,690,True,02-24 21:02:16
TEST,100,True,02-24 21:02:16
LESJARDIN,382,True,02-24 21:02:16
CHARLESSTREET,0,True,02-24 21:07:12
GREENST,210,True,02-24 21:07:12
MINDENPL,4,True,02-24 21:07:12
PATRIOTICST,274,True,02-24 21:07:12
SANDST,346,True,02-24 21:07:12
PIERRD,685,True,02-24 21:07:12
TEST,100,True,02-24 21:07:12
LESJARDIN,384,True,02-24 21:07:12
CHARLESSTREET,0,True,02-24 21:12:17
GREENST,210,True,02-24 21:12:17
MINDENPL,3,True,02-24 21:12:17
PATRIOTICST,277,True,02-24 21:12:17
SANDST,348,True,02-24 21:12:17
PIERRD,684,True,02-24 21:12:17
TEST,100,True,02-24 21:12:17
LESJARDIN,385,True,02-24 21:12:17
CHARLESSTREET,0,True,02-24 21:17:23
GREENST,211,True,02-24 21:17:23
MINDENPL,4,True,02-24 21:17:23
PATRIOTICST,278,True,02-24 21:17:23
SANDST,350,True,02-24 21:17:23
PIERRD,686,True,02-24 21:17:23
LESJARDIN,388,True,02-24 21:17:23
TEST,100,True,02-24 21:17:23
CHARLESSTREET,0,True,02-24 21:22:26
GREENST,213,True,02-24 21:22:26
MINDENPL,3,True,02-24 21:22:26
PATRIOTICST,278,True,02-24 21:22:26
SANDST,351,True,02-24 21:22:26
PIERRD,688,True,02-24 21:22:26
LESJARDIN,392,True,02-24 21:22:26
TEST,100,True,02-24 21:22:26
CHARLESSTREET,0,True,02-24 21:27:29
GREENST,212,True,02-24 21:27:29
MINDENPL,4,True,02-24 21:27:29
PATRIOTICST,278,True,02-24 21:27:29
SANDST,350,True,02-24 21:27:29
PIERRD,688,True,02-24 21:27:29
LESJARDIN,395,True,02-24 21:27:29
TEST,100,True,02-24 21:27:29
CHARLESSTREET,0,True,02-24 21:32:31
GREENST,212,True,02-24 21:32:31
MINDENPL,3,True,02-24 21:32:31
PATRIOTICST,279,True,02-24 21:32:31
SANDST,352,True,02-24 21:32:31
PIERRD,688,True,02-24 21:32:31
LESJARDIN,397,True,02-24 21:32:31
TEST,100,True,02-24 21:32:31
CHARLESSTREET,0,True,02-24 21:37:13
GREENST,211,True,02-24 21:37:13
MINDENPL,0,True,02-24 21:37:13
PATRIOTICST,278,True,02-24 21:37:13
SANDST,354,True,02-24 21:37:13
PIERRD,690,True,02-24 21:37:13
TEST,100,True,02-24 21:37:13
LESJARDIN,394,True,02-24 21:37:13
CHARLESSTREET,0,True,02-24 21:42:36
TEST,100,True,02-24 21:42:36
LESJARDIN,399,True,02-24 21:42:36
GREENST,217,True,02-24 21:42:36
MINDENPL,3,True,02-24 21:42:36
PATRIOTICST,280,True,02-24 21:42:36
SANDST,355,True,02-24 21:42:36
PIERRD,694,True,02-24 21:42:36
CHARLESSTREET,0,True,02-24 21:47:39
GREENST,218,True,02-24 21:47:39
MINDENPL,4,True,02-24 21:47:39
PATRIOTICST,279,True,02-24 21:47:39
SANDST,355,True,02-24 21:47:39
PIERRD,693,True,02-24 21:47:39
TEST,100,True,02-24 21:47:39
LESJARDIN,402,True,02-24 21:47:39
CHARLESSTREET,0,True,02-24 21:52:31
LESJARDIN,404,True,02-24 21:52:31
TEST,100,True,02-24 21:52:31
GREENST,218,True,02-24 21:52:31
MINDENPL,5,True,02-24 21:52:31
PATRIOTICST,281,True,02-24 21:52:31
SANDST,355,True,02-24 21:52:31
PIERRD,694,True,02-24 21:52:31
CHARLESSTREET,0,True,02-24 21:57:24
GREENST,220,True,02-24 21:57:24
MINDENPL,8,True,02-24 21:57:24
PATRIOTICST,281,True,02-24 21:57:24
SANDST,357,True,02-24 21:57:24
PIERRD,695,True,02-24 21:57:24
LESJARDIN,405,True,02-24 21:57:24
TEST,100,True,02-24 21:57:24
CHARLESSTREET,0,True,02-24 22:02:37
TEST,100,True,02-24 22:02:37
